inventory_id,film_id,store_id,last_update
1608,351,2,15-02-2006 5.09
1609,351,2,15-02-2006 5.09
1610,352,2,15-02-2006 5.09
1611,352,2,15-02-2006 5.09
1612,352,2,15-02-2006 5.09
1613,352,2,15-02-2006 5.09
1614,353,1,15-02-2006 5.09
1615,353,1,15-02-2006 5.09
1616,353,2,15-02-2006 5.09
1617,353,2,15-02-2006 5.09
1618,353,2,15-02-2006 5.09
1619,353,2,15-02-2006 5.09
1620,354,1,15-02-2006 5.09
1621,354,1,15-02-2006 5.09
1622,354,1,15-02-2006 5.09
1623,354,2,15-02-2006 5.09
1624,354,2,15-02-2006 5.09
1625,355,2,15-02-2006 5.09
1626,355,2,15-02-2006 5.09
1627,356,1,15-02-2006 5.09
1628,356,1,15-02-2006 5.09
1629,356,1,15-02-2006 5.09
1630,356,1,15-02-2006 5.09
1631,356,2,15-02-2006 5.09
1632,356,2,15-02-2006 5.09
1633,356,2,15-02-2006 5.09
1634,356,2,15-02-2006 5.09
1635,357,2,15-02-2006 5.09
1636,357,2,15-02-2006 5.09
1637,357,2,15-02-2006 5.09
1638,357,2,15-02-2006 5.09
1639,358,1,15-02-2006 5.09
1640,358,1,15-02-2006 5.09
1641,358,1,15-02-2006 5.09
1642,358,1,15-02-2006 5.09
1643,358,2,15-02-2006 5.09
1644,358,2,15-02-2006 5.09
1645,358,2,15-02-2006 5.09
1646,358,2,15-02-2006 5.09
1647,360,1,15-02-2006 5.09
1648,360,1,15-02-2006 5.09
1649,360,1,15-02-2006 5.09
1650,360,1,15-02-2006 5.09
1651,361,1,15-02-2006 5.09
1652,361,1,15-02-2006 5.09
1653,361,1,15-02-2006 5.09
1654,361,1,15-02-2006 5.09
1655,361,2,15-02-2006 5.09
1656,361,2,15-02-2006 5.09
1657,361,2,15-02-2006 5.09
1658,361,2,15-02-2006 5.09
1659,362,1,15-02-2006 5.09
1660,362,1,15-02-2006 5.09
1661,363,1,15-02-2006 5.09
1662,363,1,15-02-2006 5.09
1663,363,1,15-02-2006 5.09
1664,363,2,15-02-2006 5.09
1665,363,2,15-02-2006 5.09
1666,363,2,15-02-2006 5.09
1667,364,1,15-02-2006 5.09
1668,364,1,15-02-2006 5.09
1669,364,1,15-02-2006 5.09
1670,365,1,15-02-2006 5.09
1671,365,1,15-02-2006 5.09
1672,365,2,15-02-2006 5.09
1673,365,2,15-02-2006 5.09
1674,366,1,15-02-2006 5.09
1675,366,1,15-02-2006 5.09
1676,366,1,15-02-2006 5.09
1677,366,1,15-02-2006 5.09
1678,366,2,15-02-2006 5.09
1679,366,2,15-02-2006 5.09
1680,366,2,15-02-2006 5.09
1681,367,1,15-02-2006 5.09
1682,367,1,15-02-2006 5.09
1683,367,1,15-02-2006 5.09
1684,367,1,15-02-2006 5.09
1685,367,2,15-02-2006 5.09
1686,367,2,15-02-2006 5.09
1687,367,2,15-02-2006 5.09
1688,368,1,15-02-2006 5.09
1689,368,1,15-02-2006 5.09
1690,369,1,15-02-2006 5.09
1691,369,1,15-02-2006 5.09
1692,369,1,15-02-2006 5.09
1693,369,1,15-02-2006 5.09
1694,369,2,15-02-2006 5.09
1695,369,2,15-02-2006 5.09
1696,369,2,15-02-2006 5.09
1697,369,2,15-02-2006 5.09
1698,370,1,15-02-2006 5.09
1699,370,1,15-02-2006 5.09
1700,370,1,15-02-2006 5.09
1701,370,2,15-02-2006 5.09
1702,370,2,15-02-2006 5.09
1703,371,1,15-02-2006 5.09
1704,371,1,15-02-2006 5.09
1705,371,1,15-02-2006 5.09
1706,372,1,15-02-2006 5.09
1707,372,1,15-02-2006 5.09
1708,373,1,15-02-2006 5.09
1709,373,1,15-02-2006 5.09
1710,373,1,15-02-2006 5.09
1711,373,2,15-02-2006 5.09
1712,373,2,15-02-2006 5.09
1713,374,1,15-02-2006 5.09
1714,374,1,15-02-2006 5.09
1715,374,1,15-02-2006 5.09
1716,374,2,15-02-2006 5.09
1717,374,2,15-02-2006 5.09
1718,374,2,15-02-2006 5.09
1719,374,2,15-02-2006 5.09
1720,375,1,15-02-2006 5.09
1721,375,1,15-02-2006 5.09
1722,376,1,15-02-2006 5.09
1723,376,1,15-02-2006 5.09
1724,376,1,15-02-2006 5.09
1725,376,1,15-02-2006 5.09
1726,376,2,15-02-2006 5.09
1727,376,2,15-02-2006 5.09
1728,376,2,15-02-2006 5.09
1729,377,1,15-02-2006 5.09
1730,377,1,15-02-2006 5.09
1731,377,1,15-02-2006 5.09
1732,377,2,15-02-2006 5.09
1733,377,2,15-02-2006 5.09
1734,377,2,15-02-2006 5.09
1735,378,1,15-02-2006 5.09
1736,378,1,15-02-2006 5.09
1737,378,1,15-02-2006 5.09
1738,378,1,15-02-2006 5.09
1739,378,2,15-02-2006 5.09
1740,378,2,15-02-2006 5.09
1741,378,2,15-02-2006 5.09
1742,378,2,15-02-2006 5.09
1743,379,2,15-02-2006 5.09
1744,379,2,15-02-2006 5.09
1745,379,2,15-02-2006 5.09
1746,379,2,15-02-2006 5.09
1747,380,1,15-02-2006 5.09
1748,380,1,15-02-2006 5.09
1749,380,2,15-02-2006 5.09
1750,380,2,15-02-2006 5.09
1751,380,2,15-02-2006 5.09
1752,381,1,15-02-2006 5.09
1753,381,1,15-02-2006 5.09
1754,381,2,15-02-2006 5.09
1755,381,2,15-02-2006 5.09
1756,381,2,15-02-2006 5.09
1757,382,1,15-02-2006 5.09
1758,382,1,15-02-2006 5.09
1759,382,1,15-02-2006 5.09
1760,382,1,15-02-2006 5.09
1761,382,2,15-02-2006 5.09
1762,382,2,15-02-2006 5.09
1763,382,2,15-02-2006 5.09
1764,382,2,15-02-2006 5.09
1765,383,1,15-02-2006 5.09
1766,383,1,15-02-2006 5.09
1767,383,1,15-02-2006 5.09
1768,383,2,15-02-2006 5.09
1769,383,2,15-02-2006 5.09
1770,384,2,15-02-2006 5.09
1771,384,2,15-02-2006 5.09
1772,384,2,15-02-2006 5.09
1773,385,1,15-02-2006 5.09
1774,385,1,15-02-2006 5.09
1775,385,2,15-02-2006 5.09
1776,385,2,15-02-2006 5.09
1777,385,2,15-02-2006 5.09
1778,387,1,15-02-2006 5.09
1779,387,1,15-02-2006 5.09
1780,387,1,15-02-2006 5.09
1781,387,2,15-02-2006 5.09
1782,387,2,15-02-2006 5.09
1783,387,2,15-02-2006 5.09
1784,388,1,15-02-2006 5.09
1785,388,1,15-02-2006 5.09
1786,388,1,15-02-2006 5.09
1787,388,2,15-02-2006 5.09
1788,388,2,15-02-2006 5.09
1789,388,2,15-02-2006 5.09
1790,389,1,15-02-2006 5.09
1791,389,1,15-02-2006 5.09
1792,389,2,15-02-2006 5.09
1793,389,2,15-02-2006 5.09
1794,390,1,15-02-2006 5.09
1795,390,1,15-02-2006 5.09
1796,390,1,15-02-2006 5.09
1797,391,1,15-02-2006 5.09
1798,391,1,15-02-2006 5.09
1799,391,1,15-02-2006 5.09
1800,391,1,15-02-2006 5.09
1801,391,2,15-02-2006 5.09
1802,391,2,15-02-2006 5.09
1803,391,2,15-02-2006 5.09
1804,392,1,15-02-2006 5.09
1805,392,1,15-02-2006 5.09
1806,392,1,15-02-2006 5.09
1807,392,1,15-02-2006 5.09
1808,392,2,15-02-2006 5.09
1809,392,2,15-02-2006 5.09
1810,393,1,15-02-2006 5.09
1811,393,1,15-02-2006 5.09
1812,394,1,15-02-2006 5.09
1813,394,1,15-02-2006 5.09
1814,394,1,15-02-2006 5.09
1815,394,1,15-02-2006 5.09
1816,395,1,15-02-2006 5.09
1817,395,1,15-02-2006 5.09
1818,395,1,15-02-2006 5.09
1819,395,2,15-02-2006 5.09
1820,395,2,15-02-2006 5.09
1821,395,2,15-02-2006 5.09
1822,396,2,15-02-2006 5.09
1823,396,2,15-02-2006 5.09
1824,396,2,15-02-2006 5.09
1825,396,2,15-02-2006 5.09
1826,397,1,15-02-2006 5.09
1827,397,1,15-02-2006 5.09
1828,397,1,15-02-2006 5.09
1829,397,2,15-02-2006 5.09
1830,397,2,15-02-2006 5.09
1831,397,2,15-02-2006 5.09
1832,397,2,15-02-2006 5.09
1833,398,2,15-02-2006 5.09
1834,398,2,15-02-2006 5.09
1835,398,2,15-02-2006 5.09
1836,398,2,15-02-2006 5.09
1837,399,2,15-02-2006 5.09
1838,399,2,15-02-2006 5.09
1839,400,1,15-02-2006 5.09
1840,400,1,15-02-2006 5.09
1841,401,1,15-02-2006 5.09
1842,401,1,15-02-2006 5.09
1843,402,1,15-02-2006 5.09
1844,402,1,15-02-2006 5.09
1845,402,1,15-02-2006 5.09
1846,402,2,15-02-2006 5.09
1847,402,2,15-02-2006 5.09
1848,402,2,15-02-2006 5.09
1849,403,1,15-02-2006 5.09
1850,403,1,15-02-2006 5.09
1851,403,1,15-02-2006 5.09
1852,403,1,15-02-2006 5.09
1853,403,2,15-02-2006 5.09
1854,403,2,15-02-2006 5.09
1855,403,2,15-02-2006 5.09
1856,403,2,15-02-2006 5.09
1857,405,2,15-02-2006 5.09
1858,405,2,15-02-2006 5.09
1859,406,1,15-02-2006 5.09
1860,406,1,15-02-2006 5.09
1861,406,2,15-02-2006 5.09
1862,406,2,15-02-2006 5.09
1863,406,2,15-02-2006 5.09
1864,406,2,15-02-2006 5.09
1865,407,1,15-02-2006 5.09
1866,407,1,15-02-2006 5.09
1867,408,1,15-02-2006 5.09
1868,408,1,15-02-2006 5.09
1869,408,1,15-02-2006 5.09
1870,408,1,15-02-2006 5.09
1871,408,2,15-02-2006 5.09
1872,408,2,15-02-2006 5.09
1873,408,2,15-02-2006 5.09
1874,409,1,15-02-2006 5.09
1875,409,1,15-02-2006 5.09
1876,409,1,15-02-2006 5.09
1877,409,1,15-02-2006 5.09
1878,409,2,15-02-2006 5.09
1879,409,2,15-02-2006 5.09
1880,409,2,15-02-2006 5.09
1881,410,1,15-02-2006 5.09
1882,410,1,15-02-2006 5.09
1883,410,1,15-02-2006 5.09
1884,410,2,15-02-2006 5.09
1885,410,2,15-02-2006 5.09
1886,411,1,15-02-2006 5.09
1887,411,1,15-02-2006 5.09
1888,412,1,15-02-2006 5.09
1889,412,1,15-02-2006 5.09
1890,412,1,15-02-2006 5.09
1891,412,1,15-02-2006 5.09
1892,412,2,15-02-2006 5.09
1893,412,2,15-02-2006 5.09
1894,412,2,15-02-2006 5.09
1895,412,2,15-02-2006 5.09
1896,413,1,15-02-2006 5.09
1897,413,1,15-02-2006 5.09
1898,413,1,15-02-2006 5.09
1899,414,1,15-02-2006 5.09
1900,414,1,15-02-2006 5.09
1901,414,1,15-02-2006 5.09
1902,414,2,15-02-2006 5.09
1903,414,2,15-02-2006 5.09
1904,414,2,15-02-2006 5.09
1905,415,1,15-02-2006 5.09
1906,415,1,15-02-2006 5.09
1907,415,1,15-02-2006 5.09
1908,415,2,15-02-2006 5.09
1909,415,2,15-02-2006 5.09
1910,415,2,15-02-2006 5.09
1911,416,1,15-02-2006 5.09
1912,416,1,15-02-2006 5.09
1913,416,2,15-02-2006 5.09
1914,416,2,15-02-2006 5.09
1915,416,2,15-02-2006 5.09
1916,416,2,15-02-2006 5.09
1917,417,1,15-02-2006 5.09
1918,417,1,15-02-2006 5.09
1919,417,1,15-02-2006 5.09
1920,417,1,15-02-2006 5.09
1921,417,2,15-02-2006 5.09
1922,417,2,15-02-2006 5.09
1923,418,1,15-02-2006 5.09
1924,418,1,15-02-2006 5.09
1925,418,1,15-02-2006 5.09
1926,418,1,15-02-2006 5.09
1927,418,2,15-02-2006 5.09
1928,418,2,15-02-2006 5.09
1929,418,2,15-02-2006 5.09
1930,418,2,15-02-2006 5.09
1931,420,1,15-02-2006 5.09
1932,420,1,15-02-2006 5.09
1933,420,2,15-02-2006 5.09
1934,420,2,15-02-2006 5.09
1935,420,2,15-02-2006 5.09
1936,421,2,15-02-2006 5.09
1937,421,2,15-02-2006 5.09
1938,421,2,15-02-2006 5.09
1939,421,2,15-02-2006 5.09
1940,422,2,15-02-2006 5.09
1941,422,2,15-02-2006 5.09
1942,423,1,15-02-2006 5.09
1943,423,1,15-02-2006 5.09
1944,423,2,15-02-2006 5.09
1945,423,2,15-02-2006 5.09
1946,424,1,15-02-2006 5.09
1947,424,1,15-02-2006 5.09
1948,424,1,15-02-2006 5.09
1949,424,2,15-02-2006 5.09
1950,424,2,15-02-2006 5.09
1951,425,2,15-02-2006 5.09
1952,425,2,15-02-2006 5.09
1953,426,2,15-02-2006 5.09
1954,426,2,15-02-2006 5.09
1955,426,2,15-02-2006 5.09
1956,427,1,15-02-2006 5.09
1957,427,1,15-02-2006 5.09
1958,427,1,15-02-2006 5.09
1959,427,1,15-02-2006 5.09
1960,428,1,15-02-2006 5.09
1961,428,1,15-02-2006 5.09
1962,428,1,15-02-2006 5.09
1963,428,1,15-02-2006 5.09
1964,428,2,15-02-2006 5.09
1965,428,2,15-02-2006 5.09
1966,429,1,15-02-2006 5.09
1967,429,1,15-02-2006 5.09
1968,429,2,15-02-2006 5.09
1969,429,2,15-02-2006 5.09
1970,429,2,15-02-2006 5.09
1971,429,2,15-02-2006 5.09
1972,430,2,15-02-2006 5.09
1973,430,2,15-02-2006 5.09
1974,430,2,15-02-2006 5.09
1975,430,2,15-02-2006 5.09
1976,431,2,15-02-2006 5.09
1977,431,2,15-02-2006 5.09
1978,431,2,15-02-2006 5.09
1979,432,1,15-02-2006 5.09
1980,432,1,15-02-2006 5.09
1981,432,1,15-02-2006 5.09
1982,432,2,15-02-2006 5.09
1983,432,2,15-02-2006 5.09
1984,433,1,15-02-2006 5.09
1985,433,1,15-02-2006 5.09
1986,433,1,15-02-2006 5.09
1987,433,1,15-02-2006 5.09
1988,433,2,15-02-2006 5.09
1989,433,2,15-02-2006 5.09
1990,434,1,15-02-2006 5.09
1991,434,1,15-02-2006 5.09
1992,434,1,15-02-2006 5.09
1993,434,1,15-02-2006 5.09
1994,434,2,15-02-2006 5.09
1995,434,2,15-02-2006 5.09
1996,434,2,15-02-2006 5.09
1997,434,2,15-02-2006 5.09
1998,435,1,15-02-2006 5.09
1999,435,1,15-02-2006 5.09
2000,436,1,15-02-2006 5.09
2001,436,1,15-02-2006 5.09
2002,436,1,15-02-2006 5.09
2003,436,2,15-02-2006 5.09
2004,436,2,15-02-2006 5.09
2005,436,2,15-02-2006 5.09
2006,437,1,15-02-2006 5.09
2007,437,1,15-02-2006 5.09
2008,437,2,15-02-2006 5.09
2009,437,2,15-02-2006 5.09
2010,437,2,15-02-2006 5.09
2011,437,2,15-02-2006 5.09
2012,438,1,15-02-2006 5.09
2013,438,1,15-02-2006 5.09
2014,438,2,15-02-2006 5.09
2015,438,2,15-02-2006 5.09
2016,438,2,15-02-2006 5.09
2017,439,1,15-02-2006 5.09
2018,439,1,15-02-2006 5.09
2019,439,1,15-02-2006 5.09
2020,439,1,15-02-2006 5.09
2021,439,2,15-02-2006 5.09
2022,439,2,15-02-2006 5.09
2023,440,1,15-02-2006 5.09
2024,440,1,15-02-2006 5.09
2025,440,2,15-02-2006 5.09
2026,440,2,15-02-2006 5.09
2027,441,1,15-02-2006 5.09
2028,441,1,15-02-2006 5.09
2029,442,1,15-02-2006 5.09
2030,442,1,15-02-2006 5.09
2031,442,1,15-02-2006 5.09
2032,443,1,15-02-2006 5.09
2033,443,1,15-02-2006 5.09
2034,443,1,15-02-2006 5.09
2035,443,2,15-02-2006 5.09
2036,443,2,15-02-2006 5.09
2037,443,2,15-02-2006 5.09
2038,443,2,15-02-2006 5.09
2039,444,1,15-02-2006 5.09
2040,444,1,15-02-2006 5.09
2041,444,1,15-02-2006 5.09
2042,444,1,15-02-2006 5.09
2043,444,2,15-02-2006 5.09
2044,444,2,15-02-2006 5.09
2045,444,2,15-02-2006 5.09
2046,444,2,15-02-2006 5.09
2047,445,1,15-02-2006 5.09
2048,445,1,15-02-2006 5.09
2049,445,1,15-02-2006 5.09
2050,445,2,15-02-2006 5.09
2051,445,2,15-02-2006 5.09
2052,445,2,15-02-2006 5.09
2053,446,1,15-02-2006 5.09
2054,446,1,15-02-2006 5.09
2055,446,2,15-02-2006 5.09
2056,446,2,15-02-2006 5.09
2057,447,1,15-02-2006 5.09
2058,447,1,15-02-2006 5.09
2059,447,1,15-02-2006 5.09
2060,447,1,15-02-2006 5.09
2061,447,2,15-02-2006 5.09
2062,447,2,15-02-2006 5.09
2063,447,2,15-02-2006 5.09
2064,448,1,15-02-2006 5.09
2065,448,1,15-02-2006 5.09
2066,448,2,15-02-2006 5.09
2067,448,2,15-02-2006 5.09
2068,448,2,15-02-2006 5.09
2069,449,2,15-02-2006 5.09
2070,449,2,15-02-2006 5.09
2071,449,2,15-02-2006 5.09
2072,449,2,15-02-2006 5.09
2073,450,1,15-02-2006 5.09
2074,450,1,15-02-2006 5.09
2075,450,1,15-02-2006 5.09
2076,450,2,15-02-2006 5.09
2077,450,2,15-02-2006 5.09
2078,450,2,15-02-2006 5.09
2079,450,2,15-02-2006 5.09
2080,451,1,15-02-2006 5.09
2081,451,1,15-02-2006 5.09
2082,451,2,15-02-2006 5.09
2083,451,2,15-02-2006 5.09
2084,451,2,15-02-2006 5.09
2085,452,2,15-02-2006 5.09
2086,452,2,15-02-2006 5.09
2087,452,2,15-02-2006 5.09
2088,452,2,15-02-2006 5.09
2089,453,1,15-02-2006 5.09
2090,453,1,15-02-2006 5.09
2091,453,1,15-02-2006 5.09
2092,453,2,15-02-2006 5.09
2093,453,2,15-02-2006 5.09
2094,454,1,15-02-2006 5.09
2095,454,1,15-02-2006 5.09
2096,455,1,15-02-2006 5.09
2097,455,1,15-02-2006 5.09
2098,455,1,15-02-2006 5.09
2099,455,1,15-02-2006 5.09
2100,456,1,15-02-2006 5.09
2101,456,1,15-02-2006 5.09
2102,456,2,15-02-2006 5.09
2103,456,2,15-02-2006 5.09
2104,456,2,15-02-2006 5.09
2105,456,2,15-02-2006 5.09
2106,457,1,15-02-2006 5.09
2107,457,1,15-02-2006 5.09
2108,457,2,15-02-2006 5.09
2109,457,2,15-02-2006 5.09
2110,457,2,15-02-2006 5.09
2111,457,2,15-02-2006 5.09
2112,458,1,15-02-2006 5.09
2113,458,1,15-02-2006 5.09
2114,458,2,15-02-2006 5.09
2115,458,2,15-02-2006 5.09
2116,458,2,15-02-2006 5.09
2117,458,2,15-02-2006 5.09
2118,459,2,15-02-2006 5.09
2119,459,2,15-02-2006 5.09
2120,460,1,15-02-2006 5.09
2121,460,1,15-02-2006 5.09
2122,460,1,15-02-2006 5.09
2123,460,1,15-02-2006 5.09
2124,460,2,15-02-2006 5.09
2125,460,2,15-02-2006 5.09
2126,460,2,15-02-2006 5.09
2127,460,2,15-02-2006 5.09
2128,461,1,15-02-2006 5.09
2129,461,1,15-02-2006 5.09
2130,461,2,15-02-2006 5.09
2131,461,2,15-02-2006 5.09
2132,461,2,15-02-2006 5.09
2133,461,2,15-02-2006 5.09
2134,462,1,15-02-2006 5.09
2135,462,1,15-02-2006 5.09
2136,462,2,15-02-2006 5.09
2137,462,2,15-02-2006 5.09
2138,462,2,15-02-2006 5.09
2139,463,1,15-02-2006 5.09
2140,463,1,15-02-2006 5.09
2141,463,1,15-02-2006 5.09
2142,463,2,15-02-2006 5.09
2143,463,2,15-02-2006 5.09
2144,464,1,15-02-2006 5.09
2145,464,1,15-02-2006 5.09
2146,464,1,15-02-2006 5.09
2147,464,1,15-02-2006 5.09
2148,464,2,15-02-2006 5.09
2149,464,2,15-02-2006 5.09
2150,464,2,15-02-2006 5.09
2151,465,1,15-02-2006 5.09
2152,465,1,15-02-2006 5.09
2153,465,2,15-02-2006 5.09
2154,465,2,15-02-2006 5.09
2155,465,2,15-02-2006 5.09
2156,466,1,15-02-2006 5.09
2157,466,1,15-02-2006 5.09
2158,467,1,15-02-2006 5.09
2159,467,1,15-02-2006 5.09
2160,467,1,15-02-2006 5.09
2161,467,1,15-02-2006 5.09
2162,467,2,15-02-2006 5.09
2163,467,2,15-02-2006 5.09
2164,467,2,15-02-2006 5.09
2165,468,1,15-02-2006 5.09
2166,468,1,15-02-2006 5.09
2167,468,1,15-02-2006 5.09
2168,468,1,15-02-2006 5.09
2169,468,2,15-02-2006 5.09
2170,468,2,15-02-2006 5.09
2171,468,2,15-02-2006 5.09
2172,468,2,15-02-2006 5.09
2173,469,2,15-02-2006 5.09
2174,469,2,15-02-2006 5.09
2175,469,2,15-02-2006 5.09
2176,470,1,15-02-2006 5.09
2177,470,1,15-02-2006 5.09
2178,471,1,15-02-2006 5.09
2179,471,1,15-02-2006 5.09
2180,471,1,15-02-2006 5.09
2181,471,2,15-02-2006 5.09
2182,471,2,15-02-2006 5.09
2183,471,2,15-02-2006 5.09
2184,471,2,15-02-2006 5.09
2185,472,2,15-02-2006 5.09
2186,472,2,15-02-2006 5.09
2187,473,1,15-02-2006 5.09
2188,473,1,15-02-2006 5.09
2189,473,2,15-02-2006 5.09
2190,473,2,15-02-2006 5.09
2191,473,2,15-02-2006 5.09
2192,474,2,15-02-2006 5.09
2193,474,2,15-02-2006 5.09
2194,474,2,15-02-2006 5.09
2195,474,2,15-02-2006 5.09
2196,475,2,15-02-2006 5.09
2197,475,2,15-02-2006 5.09
2198,476,1,15-02-2006 5.09
2199,476,1,15-02-2006 5.09
2200,476,1,15-02-2006 5.09
2201,476,2,15-02-2006 5.09
2202,476,2,15-02-2006 5.09
2203,476,2,15-02-2006 5.09
2204,476,2,15-02-2006 5.09
2205,477,2,15-02-2006 5.09
2206,477,2,15-02-2006 5.09
2207,477,2,15-02-2006 5.09
2208,478,1,15-02-2006 5.09
2209,478,1,15-02-2006 5.09
2210,478,2,15-02-2006 5.09
2211,478,2,15-02-2006 5.09
2212,478,2,15-02-2006 5.09
2213,479,1,15-02-2006 5.09
2214,479,1,15-02-2006 5.09
2215,479,2,15-02-2006 5.09
2216,479,2,15-02-2006 5.09
2217,479,2,15-02-2006 5.09
2218,480,1,15-02-2006 5.09
2219,480,1,15-02-2006 5.09
2220,480,2,15-02-2006 5.09
2221,480,2,15-02-2006 5.09
2222,481,1,15-02-2006 5.09
2223,481,1,15-02-2006 5.09
2224,481,1,15-02-2006 5.09
2225,481,2,15-02-2006 5.09
2226,481,2,15-02-2006 5.09
2227,481,2,15-02-2006 5.09
2228,482,1,15-02-2006 5.09
2229,482,1,15-02-2006 5.09
2230,482,1,15-02-2006 5.09
2231,483,1,15-02-2006 5.09
2232,483,1,15-02-2006 5.09
2233,483,1,15-02-2006 5.09
2234,483,2,15-02-2006 5.09
2235,483,2,15-02-2006 5.09
2236,484,1,15-02-2006 5.09
2237,484,1,15-02-2006 5.09
2238,484,1,15-02-2006 5.09
2239,484,1,15-02-2006 5.09
2240,484,2,15-02-2006 5.09
2241,484,2,15-02-2006 5.09
2242,484,2,15-02-2006 5.09
2243,485,2,15-02-2006 5.09
2244,485,2,15-02-2006 5.09
2245,485,2,15-02-2006 5.09
2246,486,1,15-02-2006 5.09
2247,486,1,15-02-2006 5.09
2248,486,1,15-02-2006 5.09
2249,486,1,15-02-2006 5.09
2250,486,2,15-02-2006 5.09
2251,486,2,15-02-2006 5.09
2252,487,2,15-02-2006 5.09
2253,487,2,15-02-2006 5.09
2254,487,2,15-02-2006 5.09
2255,488,1,15-02-2006 5.09
2256,488,1,15-02-2006 5.09
2257,488,2,15-02-2006 5.09
2258,488,2,15-02-2006 5.09
2259,488,2,15-02-2006 5.09
2260,489,1,15-02-2006 5.09
2261,489,1,15-02-2006 5.09
2262,489,1,15-02-2006 5.09
2263,489,1,15-02-2006 5.09
2264,489,2,15-02-2006 5.09
2265,489,2,15-02-2006 5.09
2266,489,2,15-02-2006 5.09
2267,489,2,15-02-2006 5.09
2268,490,1,15-02-2006 5.09
2269,490,1,15-02-2006 5.09
2270,491,1,15-02-2006 5.09
2271,491,1,15-02-2006 5.09
2272,491,2,15-02-2006 5.09
2273,491,2,15-02-2006 5.09
2274,491,2,15-02-2006 5.09
2275,491,2,15-02-2006 5.09
2276,492,1,15-02-2006 5.09
2277,492,1,15-02-2006 5.09
2278,493,2,15-02-2006 5.09
2279,493,2,15-02-2006 5.09
2280,493,2,15-02-2006 5.09
2281,494,1,15-02-2006 5.09
2282,494,1,15-02-2006 5.09
2283,494,1,15-02-2006 5.09
2284,494,1,15-02-2006 5.09
2285,494,2,15-02-2006 5.09
2286,494,2,15-02-2006 5.09
2287,496,1,15-02-2006 5.09
2288,496,1,15-02-2006 5.09
2289,496,2,15-02-2006 5.09
2290,496,2,15-02-2006 5.09
2291,496,2,15-02-2006 5.09
2292,498,1,15-02-2006 5.09
2293,498,1,15-02-2006 5.09
2294,499,1,15-02-2006 5.09
2295,499,1,15-02-2006 5.09
2296,500,1,15-02-2006 5.09
2297,500,1,15-02-2006 5.09
2298,500,1,15-02-2006 5.09
2299,500,1,15-02-2006 5.09
2300,500,2,15-02-2006 5.09
2301,500,2,15-02-2006 5.09
2302,500,2,15-02-2006 5.09
2303,500,2,15-02-2006 5.09
2304,501,1,15-02-2006 5.09
2305,501,1,15-02-2006 5.09
2306,501,1,15-02-2006 5.09
2307,501,2,15-02-2006 5.09
2308,501,2,15-02-2006 5.09
2309,502,1,15-02-2006 5.09
2310,502,1,15-02-2006 5.09
2311,502,1,15-02-2006 5.09
2312,502,1,15-02-2006 5.09
2313,502,2,15-02-2006 5.09
2314,502,2,15-02-2006 5.09
2315,502,2,15-02-2006 5.09
2316,503,1,15-02-2006 5.09
2317,503,1,15-02-2006 5.09
2318,503,1,15-02-2006 5.09
2319,504,1,15-02-2006 5.09
2320,504,1,15-02-2006 5.09
2321,504,1,15-02-2006 5.09
2322,504,1,15-02-2006 5.09
2323,504,2,15-02-2006 5.09
2324,504,2,15-02-2006 5.09
2325,505,2,15-02-2006 5.09
2326,505,2,15-02-2006 5.09
2327,505,2,15-02-2006 5.09
2328,505,2,15-02-2006 5.09
2329,506,1,15-02-2006 5.09
2330,506,1,15-02-2006 5.09
2331,506,1,15-02-2006 5.09
2332,506,1,15-02-2006 5.09
2333,506,2,15-02-2006 5.09
2334,506,2,15-02-2006 5.09
2335,507,2,15-02-2006 5.09
2336,507,2,15-02-2006 5.09
2337,508,2,15-02-2006 5.09
2338,508,2,15-02-2006 5.09
2339,508,2,15-02-2006 5.09
2340,509,2,15-02-2006 5.09
2341,509,2,15-02-2006 5.09
2342,509,2,15-02-2006 5.09
2343,510,1,15-02-2006 5.09
2344,510,1,15-02-2006 5.09
2345,510,1,15-02-2006 5.09
2346,510,1,15-02-2006 5.09
2347,511,1,15-02-2006 5.09
2348,511,1,15-02-2006 5.09
2349,511,2,15-02-2006 5.09
2350,511,2,15-02-2006 5.09
2351,511,2,15-02-2006 5.09
2352,512,1,15-02-2006 5.09
2353,512,1,15-02-2006 5.09
2354,512,2,15-02-2006 5.09
2355,512,2,15-02-2006 5.09
2356,512,2,15-02-2006 5.09
2357,512,2,15-02-2006 5.09
2358,513,2,15-02-2006 5.09
2359,513,2,15-02-2006 5.09
2360,514,1,15-02-2006 5.09
2361,514,1,15-02-2006 5.09
2362,514,2,15-02-2006 5.09
2363,514,2,15-02-2006 5.09
2364,514,2,15-02-2006 5.09
2365,514,2,15-02-2006 5.09
2366,515,2,15-02-2006 5.09
2367,515,2,15-02-2006 5.09
2368,516,2,15-02-2006 5.09
2369,516,2,15-02-2006 5.09
2370,516,2,15-02-2006 5.09
2371,517,2,15-02-2006 5.09
2372,517,2,15-02-2006 5.09
2373,518,1,15-02-2006 5.09
2374,518,1,15-02-2006 5.09
2375,518,2,15-02-2006 5.09
2376,518,2,15-02-2006 5.09
2377,518,2,15-02-2006 5.09
2378,518,2,15-02-2006 5.09
2379,519,2,15-02-2006 5.09
2380,519,2,15-02-2006 5.09
2381,519,2,15-02-2006 5.09
2382,519,2,15-02-2006 5.09
2383,520,1,15-02-2006 5.09
